linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown

-- Detected Device: B210
-- Operating over USB 2.
-- Initialize CODEC control...
-- Initialize Radio control...
-- Performing register loopback test... pass
-- Performing register loopback test... pass
-- Performing CODEC loopback test... pass
-- Performing CODEC loopback test... pass
-- Asking for clock rate 16.000000 MHz... 
-- Actually got clock rate 16.000000 MHz.
-- Performing timer loopback test... pass
-- Performing timer loopback test... pass
-- Setting master clock rate selection to 'automatic'.
Using Volk machine: generic_orc
gain = 38.0
2018-09-03 22:56:22.576607 center_freq 915803375.0 freq 915614060.484 power_db -118.781453046
2018-09-03 22:56:22.576677 center_freq 915803375.0 freq 915620310.484 power_db -118.284818405
2018-09-03 22:56:22.576741 center_freq 915803375.0 freq 915626560.484 power_db -116.973792024
2018-09-03 22:56:22.576807 center_freq 915803375.0 freq 915632810.484 power_db -116.788829299
2018-09-03 22:56:22.576868 center_freq 915803375.0 freq 915639060.484 power_db -117.230343619
2018-09-03 22:56:22.576934 center_freq 915803375.0 freq 915645310.484 power_db -116.774817007
2018-09-03 22:56:22.576995 center_freq 915803375.0 freq 915651560.484 power_db -116.790812689
2018-09-03 22:56:22.577060 center_freq 915803375.0 freq 915657810.484 power_db -117.731353317
2018-09-03 22:56:22.577121 center_freq 915803375.0 freq 915664060.484 power_db -116.133909972
2018-09-03 22:56:22.577187 center_freq 915803375.0 freq 915670310.484 power_db -115.940481558
2018-09-03 22:56:22.577248 center_freq 915803375.0 freq 915676560.484 power_db -115.073603894
2018-09-03 22:56:22.577313 center_freq 915803375.0 freq 915682810.484 power_db -115.287302069
2018-09-03 22:56:22.577374 center_freq 915803375.0 freq 915689060.484 power_db -114.175642312
2018-09-03 22:56:22.577438 center_freq 915803375.0 freq 915695310.484 power_db -114.146766487
2018-09-03 22:56:22.577500 center_freq 915803375.0 freq 915701560.484 power_db -114.13442219
2018-09-03 22:56:22.577565 center_freq 915803375.0 freq 915707810.484 power_db -113.12152182
2018-09-03 22:56:22.577626 center_freq 915803375.0 freq 915714060.484 power_db -113.507909916
2018-09-03 22:56:22.577691 center_freq 915803375.0 freq 915720310.484 power_db -112.533732055
2018-09-03 22:56:22.577752 center_freq 915803375.0 freq 915726560.484 power_db -112.821079029
2018-09-03 22:56:22.577817 center_freq 915803375.0 freq 915732810.484 power_db -111.316506877
2018-09-03 22:56:22.577877 center_freq 915803375.0 freq 915739060.484 power_db -111.086081198
2018-09-03 22:56:22.577942 center_freq 915803375.0 freq 915745310.484 power_db -111.795936111
2018-09-03 22:56:22.578002 center_freq 915803375.0 freq 915751560.484 power_db -111.671864716
2018-09-03 22:56:22.578067 center_freq 915803375.0 freq 915757810.484 power_db -111.845210855
2018-09-03 22:56:22.578127 center_freq 915803375.0 freq 915764060.484 power_db -110.424770248
2018-09-03 22:56:22.578321 center_freq 915803375.0 freq 915770310.484 power_db -109.928078564
2018-09-03 22:56:22.578384 center_freq 915803375.0 freq 915776560.484 power_db -109.429064547
2018-09-03 22:56:22.578453 center_freq 915803375.0 freq 915782810.484 power_db -109.116126525
2018-09-03 22:56:22.578513 center_freq 915803375.0 freq 915789060.484 power_db -105.515282713
2018-09-03 22:56:22.578584 center_freq 915803375.0 freq 915795310.484 power_db -101.234370855
2018-09-03 22:56:22.578649 center_freq 915803375.0 freq 915801560.484 power_db -100.455214076
2018-09-03 22:56:22.578709 center_freq 915803375.0 freq 915807810.484 power_db -102.676643085
2018-09-03 22:56:22.578778 center_freq 915803375.0 freq 915814060.484 power_db -106.152216868
2018-09-03 22:56:22.578839 center_freq 915803375.0 freq 915820310.484 power_db -108.327891226
2018-09-03 22:56:22.578995 center_freq 915803375.0 freq 915826560.484 power_db -109.186273965
2018-09-03 22:56:22.579067 center_freq 915803375.0 freq 915832810.484 power_db -110.018828421
2018-09-03 22:56:22.579129 center_freq 915803375.0 freq 915839060.484 power_db -109.782143416
2018-09-03 22:56:22.579198 center_freq 915803375.0 freq 915845310.484 power_db -110.658686786
2018-09-03 22:56:22.579260 center_freq 915803375.0 freq 915851560.484 power_db -111.606271256
2018-09-03 22:56:22.579325 center_freq 915803375.0 freq 915857810.484 power_db -111.885068304
2018-09-03 22:56:22.579386 center_freq 915803375.0 freq 915864060.484 power_db -110.354700036
2018-09-03 22:56:22.579452 center_freq 915803375.0 freq 915870310.484 power_db -111.821965427
2018-09-03 22:56:22.579514 center_freq 915803375.0 freq 915876560.484 power_db -112.776417747
2018-09-03 22:56:22.579581 center_freq 915803375.0 freq 915882810.484 power_db -112.890972514
2018-09-03 22:56:22.579646 center_freq 915803375.0 freq 915889060.484 power_db -112.442837391
2018-09-03 22:56:22.579707 center_freq 915803375.0 freq 915895310.484 power_db -112.448048405
2018-09-03 22:56:22.579772 center_freq 915803375.0 freq 915901560.484 power_db -113.792207643
2018-09-03 22:56:22.579832 center_freq 915803375.0 freq 915907810.484 power_db -114.300693278
2018-09-03 22:56:22.579898 center_freq 915803375.0 freq 915914060.484 power_db -115.251099931
2018-09-03 22:56:22.579958 center_freq 915803375.0 freq 915920310.484 power_db -115.239125087
2018-09-03 22:56:22.580023 center_freq 915803375.0 freq 915926560.484 power_db -114.396138548
2018-09-03 22:56:22.580084 center_freq 915803375.0 freq 915932810.484 power_db -115.454595869
2018-09-03 22:56:22.580149 center_freq 915803375.0 freq 915939060.484 power_db -116.154627911
2018-09-03 22:56:22.580209 center_freq 915803375.0 freq 915945310.484 power_db -116.14396723
2018-09-03 22:56:22.580273 center_freq 915803375.0 freq 915951560.484 power_db -117.301319839
2018-09-03 22:56:22.580334 center_freq 915803375.0 freq 915957810.484 power_db -115.579561599
2018-09-03 22:56:22.580399 center_freq 915803375.0 freq 915964060.484 power_db -116.91633494
2018-09-03 22:56:22.580460 center_freq 915803375.0 freq 915970310.484 power_db -118.146601847
2018-09-03 22:56:22.580525 center_freq 915803375.0 freq 915976560.484 power_db -117.216525986
2018-09-03 22:56:22.580586 center_freq 915803375.0 freq 915982810.484 power_db -117.359686849
2018-09-03 22:56:22.580650 center_freq 915803375.0 freq 915989060.484 power_db -119.035568525
2018-09-03 22:56:23.075446 center_freq 915803375.0 freq 915607810.484 power_db -119.631425053
2018-09-03 22:56:23.075606 center_freq 915803375.0 freq 915614060.484 power_db -118.698980858
2018-09-03 22:56:23.075677 center_freq 915803375.0 freq 915620310.484 power_db -116.542274625
2018-09-03 22:56:23.075739 center_freq 915803375.0 freq 915626560.484 power_db -116.784134806
2018-09-03 22:56:23.075805 center_freq 915803375.0 freq 915632810.484 power_db -117.999014272
2018-09-03 22:56:23.075866 center_freq 915803375.0 freq 915639060.484 power_db -118.699083307
2018-09-03 22:56:23.075932 center_freq 915803375.0 freq 915645310.484 power_db -117.507677819
2018-09-03 22:56:23.076109 center_freq 915803375.0 freq 915651560.484 power_db -116.495317822
2018-09-03 22:56:23.076177 center_freq 915803375.0 freq 915657810.484 power_db -116.673727415
2018-09-03 22:56:23.076238 center_freq 915803375.0 freq 915664060.484 power_db -116.025445927
2018-09-03 22:56:23.076303 center_freq 915803375.0 freq 915670310.484 power_db -115.657285434
2018-09-03 22:56:23.076364 center_freq 915803375.0 freq 915676560.484 power_db -115.377480929
2018-09-03 22:56:23.076431 center_freq 915803375.0 freq 915682810.484 power_db -115.038329783
2018-09-03 22:56:23.076491 center_freq 915803375.0 freq 915689060.484 power_db -113.179609852
2018-09-03 22:56:23.076556 center_freq 915803375.0 freq 915695310.484 power_db -114.424590799
2018-09-03 22:56:23.076617 center_freq 915803375.0 freq 915701560.484 power_db -113.871872549
2018-09-03 22:56:23.076682 center_freq 915803375.0 freq 915707810.484 power_db -114.173136455
2018-09-03 22:56:23.076743 center_freq 915803375.0 freq 915714060.484 power_db -112.697065495
2018-09-03 22:56:23.076808 center_freq 915803375.0 freq 915720310.484 power_db -112.10429272
2018-09-03 22:56:23.076869 center_freq 915803375.0 freq 915726560.484 power_db -112.408449051
2018-09-03 22:56:23.076934 center_freq 915803375.0 freq 915732810.484 power_db -110.933733601
2018-09-03 22:56:23.076996 center_freq 915803375.0 freq 915739060.484 power_db -111.332000693
2018-09-03 22:56:23.077061 center_freq 915803375.0 freq 915745310.484 power_db -111.930204582
2018-09-03 22:56:23.077121 center_freq 915803375.0 freq 915751560.484 power_db -110.984632154
2018-09-03 22:56:23.077186 center_freq 915803375.0 freq 915757810.484 power_db -110.910767162
2018-09-03 22:56:23.077247 center_freq 915803375.0 freq 915764060.484 power_db -110.740716806
2018-09-03 22:56:23.077312 center_freq 915803375.0 freq 915770310.484 power_db -109.192381823
2018-09-03 22:56:23.077372 center_freq 915803375.0 freq 915776560.484 power_db -109.952533188
2018-09-03 22:56:23.077437 center_freq 915803375.0 freq 915782810.484 power_db -108.57485692
2018-09-03 22:56:23.077498 center_freq 915803375.0 freq 915789060.484 power_db -107.513093692
2018-09-03 22:56:23.077563 center_freq 915803375.0 freq 915795310.484 power_db -103.271049858
2018-09-03 22:56:23.077624 center_freq 915803375.0 freq 915801560.484 power_db -101.55757249
