linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown
2018-09-03 22:55:13.947361 center_freq 915803375.0 freq 915745310.484 power_db -110.212326491
2018-09-03 22:55:13.947421 center_freq 915803375.0 freq 915751560.484 power_db -110.275905092
2018-09-03 22:55:13.947482 center_freq 915803375.0 freq 915757810.484 power_db -111.306180462
2018-09-03 22:55:13.947542 center_freq 915803375.0 freq 915764060.484 power_db -110.159998091
2018-09-03 22:55:13.947719 center_freq 915803375.0 freq 915770310.484 power_db -108.897372245
2018-09-03 22:55:13.947781 center_freq 915803375.0 freq 915776560.484 power_db -107.642804419
2018-09-03 22:55:13.947844 center_freq 915803375.0 freq 915782810.484 power_db -108.933717933
2018-09-03 22:55:13.947904 center_freq 915803375.0 freq 915789060.484 power_db -105.482137372
2018-09-03 22:55:13.947964 center_freq 915803375.0 freq 915795310.484 power_db -102.260054359
2018-09-03 22:55:13.948023 center_freq 915803375.0 freq 915801560.484 power_db -99.4590289501
2018-09-03 22:55:13.948084 center_freq 915803375.0 freq 915807810.484 power_db -102.708610419
2018-09-03 22:55:13.948144 center_freq 915803375.0 freq 915814060.484 power_db -106.598259945
2018-09-03 22:55:13.948203 center_freq 915803375.0 freq 915820310.484 power_db -107.314880077
2018-09-03 22:55:13.948263 center_freq 915803375.0 freq 915826560.484 power_db -109.120562721
2018-09-03 22:55:13.948323 center_freq 915803375.0 freq 915832810.484 power_db -109.402671995
2018-09-03 22:55:13.948383 center_freq 915803375.0 freq 915839060.484 power_db -110.561368177
2018-09-03 22:55:13.948443 center_freq 915803375.0 freq 915845310.484 power_db -110.581006216
2018-09-03 22:55:13.948503 center_freq 915803375.0 freq 915851560.484 power_db -111.139577992
2018-09-03 22:55:13.948563 center_freq 915803375.0 freq 915857810.484 power_db -111.861637921
2018-09-03 22:55:13.948623 center_freq 915803375.0 freq 915864060.484 power_db -111.846170425
2018-09-03 22:55:13.948683 center_freq 915803375.0 freq 915870310.484 power_db -111.946677462
2018-09-03 22:55:13.948743 center_freq 915803375.0 freq 915876560.484 power_db -111.401198862
2018-09-03 22:55:13.948803 center_freq 915803375.0 freq 915882810.484 power_db -110.169316659
2018-09-03 22:55:13.948863 center_freq 915803375.0 freq 915889060.484 power_db -111.568125884
2018-09-03 22:55:13.948923 center_freq 915803375.0 freq 915895310.484 power_db -114.086326697
2018-09-03 22:55:13.948982 center_freq 915803375.0 freq 915901560.484 power_db -114.12935822
2018-09-03 22:55:13.949042 center_freq 915803375.0 freq 915907810.484 power_db -113.152547357
2018-09-03 22:55:13.949245 center_freq 915803375.0 freq 915914060.484 power_db -114.26678843
2018-09-03 22:55:13.949381 center_freq 915803375.0 freq 915920310.484 power_db -114.668242347
2018-09-03 22:55:13.949454 center_freq 915803375.0 freq 915926560.484 power_db -114.082157831
2018-09-03 22:55:13.949523 center_freq 915803375.0 freq 915932810.484 power_db -115.129958286
2018-09-03 22:55:13.949589 center_freq 915803375.0 freq 915939060.484 power_db -116.005204128
2018-09-03 22:55:13.950814 center_freq 915803375.0 freq 915945310.484 power_db -116.524361065
2018-09-03 22:55:13.950926 center_freq 915803375.0 freq 915951560.484 power_db -116.586242341
2018-09-03 22:55:13.950990 center_freq 915803375.0 freq 915957810.484 power_db -116.49603327
2018-09-03 22:55:13.951051 center_freq 915803375.0 freq 915964060.484 power_db -117.444935153
2018-09-03 22:55:13.951112 center_freq 915803375.0 freq 915970310.484 power_db -118.509169553
2018-09-03 22:55:13.951172 center_freq 915803375.0 freq 915976560.484 power_db -118.498804859
2018-09-03 22:55:13.951233 center_freq 915803375.0 freq 915982810.484 power_db -117.6800013
2018-09-03 22:55:13.951293 center_freq 915803375.0 freq 915989060.484 power_db -119.658463777
2018-09-03 22:55:14.445708 center_freq 915803375.0 freq 915607810.484 power_db -120.153714179
2018-09-03 22:55:14.445869 center_freq 915803375.0 freq 915614060.484 power_db -118.025764832
2018-09-03 22:55:14.445933 center_freq 915803375.0 freq 915620310.484 power_db -118.614300262
2018-09-03 22:55:14.445995 center_freq 915803375.0 freq 915626560.484 power_db -118.808724929
2018-09-03 22:55:14.446055 center_freq 915803375.0 freq 915632810.484 power_db -117.645336898
2018-09-03 22:55:14.446117 center_freq 915803375.0 freq 915639060.484 power_db -116.71658637
2018-09-03 22:55:14.446178 center_freq 915803375.0 freq 915645310.484 power_db -116.835404073
2018-09-03 22:55:14.446352 center_freq 915803375.0 freq 915651560.484 power_db -117.143533649
2018-09-03 22:55:14.446414 center_freq 915803375.0 freq 915657810.484 power_db -115.381281292
2018-09-03 22:55:14.446475 center_freq 915803375.0 freq 915664060.484 power_db -115.430326632
2018-09-03 22:55:14.446535 center_freq 915803375.0 freq 915670310.484 power_db -115.89024556
2018-09-03 22:55:14.446595 center_freq 915803375.0 freq 915676560.484 power_db -115.469567699
2018-09-03 22:55:14.446655 center_freq 915803375.0 freq 915682810.484 power_db -114.920188097
2018-09-03 22:55:14.446715 center_freq 915803375.0 freq 915689060.484 power_db -114.651491628
2018-09-03 22:55:14.446776 center_freq 915803375.0 freq 915695310.484 power_db -112.959584682
2018-09-03 22:55:14.446836 center_freq 915803375.0 freq 915701560.484 power_db -114.374840603
2018-09-03 22:55:14.446896 center_freq 915803375.0 freq 915707810.484 power_db -113.446806038
2018-09-03 22:55:14.446956 center_freq 915803375.0 freq 915714060.484 power_db -112.836684542
2018-09-03 22:55:14.447016 center_freq 915803375.0 freq 915720310.484 power_db -113.788457651
2018-09-03 22:55:14.447076 center_freq 915803375.0 freq 915726560.484 power_db -113.02992512
2018-09-03 22:55:14.447136 center_freq 915803375.0 freq 915732810.484 power_db -112.10289899
2018-09-03 22:55:14.447195 center_freq 915803375.0 freq 915739060.484 power_db -112.703298155
2018-09-03 22:55:14.447255 center_freq 915803375.0 freq 915745310.484 power_db -112.776477211
2018-09-03 22:55:14.447315 center_freq 915803375.0 freq 915751560.484 power_db -110.754721503
2018-09-03 22:55:14.447375 center_freq 915803375.0 freq 915757810.484 power_db -109.373792247
2018-09-03 22:55:14.447435 center_freq 915803375.0 freq 915764060.484 power_db -110.343109195
2018-09-03 22:55:14.447494 center_freq 915803375.0 freq 915770310.484 power_db -110.421101573
2018-09-03 22:55:14.447555 center_freq 915803375.0 freq 915776560.484 power_db -108.374498176
2018-09-03 22:55:14.447614 center_freq 915803375.0 freq 915782810.484 power_db -109.384321335
2018-09-03 22:55:14.447674 center_freq 915803375.0 freq 915789060.484 power_db -107.121833797
2018-09-03 22:55:14.447734 center_freq 915803375.0 freq 915795310.484 power_db -102.228403749
2018-09-03 22:55:14.447793 center_freq 915803375.0 freq 915801560.484 power_db -100.839854341
2018-09-03 22:55:14.447853 center_freq 915803375.0 freq 915807810.484 power_db -102.985326643
2018-09-03 22:55:14.447912 center_freq 915803375.0 freq 915814060.484 power_db -107.016843228
2018-09-03 22:55:14.447972 center_freq 915803375.0 freq 915820310.484 power_db -108.700456284
2018-09-03 22:55:14.448032 center_freq 915803375.0 freq 915826560.484 power_db -109.627658578
2018-09-03 22:55:14.448102 center_freq 915803375.0 freq 915832810.484 power_db -109.921299582
2018-09-03 22:55:14.448162 center_freq 915803375.0 freq 915839060.484 power_db -109.997879687
2018-09-03 22:55:14.448224 center_freq 915803375.0 freq 915845310.484 power_db -110.748007831
2018-09-03 22:55:14.448284 center_freq 915803375.0 freq 915851560.484 power_db -111.153529123
2018-09-03 22:55:14.448344 center_freq 915803375.0 freq 915857810.484 power_db -110.888235608
2018-09-03 22:55:14.448404 center_freq 915803375.0 freq 915864060.484 power_db -111.076345401
2018-09-03 22:55:14.448464 center_freq 915803375.0 freq 915870310.484 power_db -112.27284618
2018-09-03 22:55:14.448524 center_freq 915803375.0 freq 915876560.484 power_db -112.785998335
2018-09-03 22:55:14.448584 center_freq 915803375.0 freq 915882810.484 power_db -113.198278387
2018-09-03 22:55:14.448644 center_freq 915803375.0 freq 915889060.484 power_db -113.473864285
2018-09-03 22:55:14.448705 center_freq 915803375.0 freq 915895310.484 power_db -113.270178951
2018-09-03 22:55:14.448767 center_freq 915803375.0 freq 915901560.484 power_db -114.783151475
2018-09-03 22:55:14.448833 center_freq 915803375.0 freq 915907810.484 power_db -113.420279914
2018-09-03 22:55:14.448897 center_freq 915803375.0 freq 915914060.484 power_db -112.292747334
2018-09-03 22:55:14.448957 center_freq 915803375.0 freq 915920310.484 power_db -113.213308258
2018-09-03 22:55:14.449106 center_freq 915803375.0 freq 915926560.484 power_db -114.832426044
2018-09-03 22:55:14.449168 center_freq 915803375.0 freq 915932810.484 power_db -116.077355534
2018-09-03 22:55:14.449229 center_freq 915803375.0 freq 915939060.484 power_db -116.526009304
2018-09-03 22:55:14.449290 center_freq 915803375.0 freq 915945310.484 power_db -115.488503886
2018-09-03 22:55:14.449351 center_freq 915803375.0 freq 915951560.484 power_db -115.33572828
2018-09-03 22:55:14.449411 center_freq 915803375.0 freq 915957810.484 power_db -116.915055928
2018-09-03 22:55:14.449471 center_freq 915803375.0 freq 915964060.484 power_db -116.265264228
2018-09-03 22:55:14.449531 center_freq 915803375.0 freq 915970310.484 power_db -117.220387972
2018-09-03 22:55:14.449591 center_freq 915803375.0 freq 915976560.484 power_db -118.040996041
2018-09-03 22:55:14.449651 center_freq 915803375.0 freq 915982810.484 power_db -118.005855482
2018-09-03 22:55:14.449710 center_freq 915803375.0 freq 915989060.484 power_db -118.275524781
2018-09-03 22:55:14.948664 center_freq 915803375.0 freq 915607810.484 power_db -119.457686298
2018-09-03 22:55:14.948819 center_freq 915803375.0 freq 915614060.484 power_db -119.310130566
2018-09-03 22:55:14.948883 center_freq 915803375.0 freq 915620310.484 power_db -119.479992043
2018-09-03 22:55:14.948945 center_freq 915803375.0 freq 915626560.484 power_db -118.496290369
2018-09-03 22:55:14.949006 center_freq 915803375.0 freq 915632810.484 power_db -119.006718119
2018-09-03 22:55:14.949067 center_freq 915803375.0 freq 915639060.484 power_db -117.210812416
2018-09-03 22:55:14.949128 center_freq 915803375.0 freq 915645310.484 power_db -115.974563635
2018-09-03 22:55:14.949189 center_freq 915803375.0 freq 915651560.484 power_db -116.037740398
2018-09-03 22:55:14.949249 center_freq 915803375.0 freq 915657810.484 power_db -116.688138284
2018-09-03 22:55:14.949310 center_freq 915803375.0 freq 915664060.484 power_db -116.075204063
2018-09-03 22:55:14.949370 center_freq 915803375.0 freq 915670310.484 power_db -116.339660184
2018-09-03 22:55:14.949430 center_freq 915803375.0 freq 915676560.484 power_db -115.176763037
2018-09-03 22:55:14.949491 center_freq 915803375.0 freq 915682810.484 power_db -115.098890975
2018-09-03 22:55:14.949551 center_freq 915803375.0 freq 915689060.484 power_db -114.171923318
2018-09-03 22:55:14.949611 center_freq 915803375.0 freq 915695310.484 power_db -114.273365745
2018-09-03 22:55:14.949672 center_freq 915803375.0 freq 915701560.484 power_db -113.961190904
2018-09-03 22:55:14.949732 center_freq 915803375.0 freq 915707810.484 power_db -113.80908071
2018-09-03 22:55:14.949792 center_freq 915803375.0 freq 915714060.484 power_db -113.014557994
2018-09-03 22:55:14.949853 center_freq 915803375.0 freq 915720310.484 power_db -112.194893689
2018-09-03 22:55:14.949913 center_freq 915803375.0 freq 915726560.484 power_db -110.779393291
2018-09-03 22:55:14.949973 center_freq 915803375.0 freq 915732810.484 power_db -111.515010619
2018-09-03 22:55:14.950033 center_freq 915803375.0 freq 915739060.484 power_db -111.051316105
2018-09-03 22:55:14.950094 center_freq 915803375.0 freq 915745310.484 power_db -110.847464268
2018-09-03 22:55:14.950154 center_freq 915803375.0 freq 915751560.484 power_db -110.484304274
2018-09-03 22:55:14.950215 center_freq 915803375.0 freq 915757810.484 power_db -110.82467354
2018-09-03 22:55:14.950275 center_freq 915803375.0 freq 915764060.484 power_db -109.961577432
2018-09-03 22:55:14.950335 center_freq 915803375.0 freq 915770310.484 power_db -110.261225894
2018-09-03 22:55:14.950395 center_freq 915803375.0 freq 915776560.484 power_db -108.472978786
2018-09-03 22:55:14.950455 center_freq 915803375.0 freq 915782810.484 power_db -108.900555914
2018-09-03 22:55:14.950515 center_freq 915803375.0 freq 915789060.484 power_db -106.71506203
2018-09-03 22:55:14.950575 center_freq 915803375.0 freq 915795310.484 power_db -103.036519673
2018-09-03 22:55:14.950635 center_freq 915803375.0 freq 915801560.484 power_db -100.985783107
2018-09-03 22:55:14.950695 center_freq 915803375.0 freq 915807810.484 power_db -103.24568243
2018-09-03 22:55:14.950867 center_freq 915803375.0 freq 915814060.484 power_db -106.843266428
2018-09-03 22:55:14.950929 center_freq 915803375.0 freq 915820310.484 power_db -108.441093837
2018-09-03 22:55:14.950990 center_freq 915803375.0 freq 915826560.484 power_db -107.301560757
2018-09-03 22:55:14.951051 center_freq 915803375.0 freq 915832810.484 power_db -109.633241074
2018-09-03 22:55:14.951112 center_freq 915803375.0 freq 915839060.484 power_db -110.7355778
2018-09-03 22:55:14.951172 center_freq 915803375.0 freq 915845310.484 power_db -111.713035141
2018-09-03 22:55:14.951234 center_freq 915803375.0 freq 915851560.484 power_db -110.959638999
2018-09-03 22:55:14.951300 center_freq 915803375.0 freq 915857810.484 power_db -112.130995493
2018-09-03 22:55:14.951361 center_freq 915803375.0 freq 915864060.484 power_db -111.84406515
2018-09-03 22:55:14.951421 center_freq 915803375.0 freq 915870310.484 power_db -112.203437048
2018-09-03 22:55:14.951481 center_freq 915803375.0 freq 915876560.484 power_db -112.035258753
2018-09-03 22:55:14.951540 center_freq 915803375.0 freq 915882810.484 power_db -111.40958145
2018-09-03 22:55:14.951600 center_freq 915803375.0 freq 915889060.484 power_db -112.567053563
2018-09-03 22:55:14.951660 center_freq 915803375.0 freq 915895310.484 power_db -113.589251668
2018-09-03 22:55:14.951721 center_freq 915803375.0 freq 915901560.484 power_db -112.99887828
2018-09-03 22:55:14.951806 center_freq 915803375.0 freq 915907810.484 power_db -114.154798578
2018-09-03 22:55:14.951869 center_freq 915803375.0 freq 915914060.484 power_db -114.233999733
2018-09-03 22:55:14.951929 center_freq 915803375.0 freq 915920310.484 power_db -115.129553411
2018-09-03 22:55:14.951989 center_freq 915803375.0 freq 915926560.484 power_db -115.996767113
2018-09-03 22:55:14.952049 center_freq 915803375.0 freq 915932810.484 power_db -115.22803305
2018-09-03 22:55:14.952109 center_freq 915803375.0 freq 915939060.484 power_db -116.16201313
2018-09-03 22:55:14.952215 center_freq 915803375.0 freq 915945310.484 power_db -115.468769641
2018-09-03 22:55:14.952276 center_freq 915803375.0 freq 915951560.484 power_db -115.734602087
2018-09-03 22:55:14.952337 center_freq 915803375.0 freq 915957810.484 power_db -117.293472674
2018-09-03 22:55:14.952397 center_freq 915803375.0 freq 915964060.484 power_db -117.989038423
2018-09-03 22:55:14.952457 center_freq 915803375.0 freq 915970310.484 power_db -116.349193451
2018-09-03 22:55:14.952517 center_freq 915803375.0 freq 915976560.484 power_db -117.477054219
2018-09-03 22:55:14.952577 center_freq 915803375.0 freq 915982810.484 power_db -118.206680574
2018-09-03 22:55:14.952637 center_freq 915803375.0 freq 915989060.484 power_db -119.439536871
2018-09-03 22:55:15.447571 center_freq 915803375.0 freq 915607810.484 power_db -119.951262419
2018-09-03 22:55:15.447730 center_freq 915803375.0 freq 915614060.484 power_db -119.664818776
2018-09-03 22:55:15.447797 center_freq 915803375.0 freq 915620310.484 power_db -118.313250261
2018-09-03 22:55:15.447859 center_freq 915803375.0 freq 915626560.484 power_db -119.300521295
2018-09-03 22:55:15.447920 center_freq 915803375.0 freq 915632810.484 power_db -117.664296837
2018-09-03 22:55:15.447980 center_freq 915803375.0 freq 915639060.484 power_db -116.820870576
2018-09-03 22:55:15.448041 center_freq 915803375.0 freq 915645310.484 power_db -117.10707717
2018-09-03 22:55:15.448101 center_freq 915803375.0 freq 915651560.484 power_db -117.277578491
2018-09-03 22:55:15.448162 center_freq 915803375.0 freq 915657810.484 power_db -116.589113081
2018-09-03 22:55:15.448222 center_freq 915803375.0 freq 915664060.484 power_db -116.718548266
2018-09-03 22:55:15.448283 center_freq 915803375.0 freq 915670310.484 power_db -114.895060267
2018-09-03 22:55:15.448344 center_freq 915803375.0 freq 915676560.484 power_db -115.548278572
2018-09-03 22:55:15.448404 center_freq 915803375.0 freq 915682810.484 power_db -114.887016464
2018-09-03 22:55:15.448463 center_freq 915803375.0 freq 915689060.484 power_db -114.717806059
2018-09-03 22:55:15.448636 center_freq 915803375.0 freq 915695310.484 power_db -113.904156564
2018-09-03 22:55:15.448698 center_freq 915803375.0 freq 915701560.484 power_db -114.116250664
2018-09-03 22:55:15.448759 center_freq 915803375.0 freq 915707810.484 power_db -113.134900818
2018-09-03 22:55:15.448818 center_freq 915803375.0 freq 915714060.484 power_db -113.121499051
2018-09-03 22:55:15.448878 center_freq 915803375.0 freq 915720310.484 power_db -112.628110651
2018-09-03 22:55:15.448938 center_freq 915803375.0 freq 915726560.484 power_db -112.558433484
2018-09-03 22:55:15.448997 center_freq 915803375.0 freq 915732810.484 power_db -112.462107972
2018-09-03 22:55:15.449057 center_freq 915803375.0 freq 915739060.484 power_db -111.816635849
2018-09-03 22:55:15.449117 center_freq 915803375.0 freq 915745310.484 power_db -111.733712459
2018-09-03 22:55:15.449177 center_freq 915803375.0 freq 915751560.484 power_db -110.676129478
2018-09-03 22:55:15.449236 center_freq 915803375.0 freq 915757810.484 power_db -110.731675113
2018-09-03 22:55:15.449296 center_freq 915803375.0 freq 915764060.484 power_db -110.638180541
2018-09-03 22:55:15.449356 center_freq 915803375.0 freq 915770310.484 power_db -109.829880506
2018-09-03 22:55:15.449415 center_freq 915803375.0 freq 915776560.484 power_db -109.280665328
2018-09-03 22:55:15.449475 center_freq 915803375.0 freq 915782810.484 power_db -109.711845993
2018-09-03 22:55:15.449535 center_freq 915803375.0 freq 915789060.484 power_db -106.313219124
2018-09-03 22:55:15.449595 center_freq 915803375.0 freq 915795310.484 power_db -103.125384082
2018-09-03 22:55:15.449655 center_freq 915803375.0 freq 915801560.484 power_db -100.946233657
2018-09-03 22:55:15.449715 center_freq 915803375.0 freq 915807810.484 power_db -103.444126842
2018-09-03 22:55:15.449774 center_freq 915803375.0 freq 915814060.484 power_db -105.746154218
2018-09-03 22:55:15.449834 center_freq 915803375.0 freq 915820310.484 power_db -109.181459268
2018-09-03 22:55:15.449893 center_freq 915803375.0 freq 915826560.484 power_db -109.822672539
2018-09-03 22:55:15.449953 center_freq 915803375.0 freq 915832810.484 power_db -110.336762755
2018-09-03 22:55:15.450013 center_freq 915803375.0 freq 915839060.484 power_db -109.749518214
2018-09-03 22:55:15.450075 center_freq 915803375.0 freq 915845310.484 power_db -110.247049768
2018-09-03 22:55:15.450136 center_freq 915803375.0 freq 915851560.484 power_db -110.283883388
2018-09-03 22:55:15.450215 center_freq 915803375.0 freq 915857810.484 power_db -111.285680747
2018-09-03 22:55:15.450276 center_freq 915803375.0 freq 915864060.484 power_db -112.010055113
2018-09-03 22:55:15.450336 center_freq 915803375.0 freq 915870310.484 power_db -111.169153187
2018-09-03 22:55:15.450396 center_freq 915803375.0 freq 915876560.484 power_db -112.228789651
2018-09-03 22:55:15.450456 center_freq 915803375.0 freq 915882810.484 power_db -112.572461532
2018-09-03 22:55:15.450515 center_freq 915803375.0 freq 915889060.484 power_db -112.654337676
2018-09-03 22:55:15.450575 center_freq 915803375.0 freq 915895310.484 power_db -113.769648093
2018-09-03 22:55:15.450719 center_freq 915803375.0 freq 915901560.484 power_db -112.749731457
2018-09-03 22:55:15.450788 center_freq 915803375.0 freq 915907810.484 power_db -113.586279212
