linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown
2018-09-03 22:54:03.189195 center_freq 915803375.0 freq 915745310.484 power_db -110.306208437
2018-09-03 22:54:03.189261 center_freq 915803375.0 freq 915751560.484 power_db -111.582302857
2018-09-03 22:54:03.189323 center_freq 915803375.0 freq 915757810.484 power_db -111.423491566
2018-09-03 22:54:03.189389 center_freq 915803375.0 freq 915764060.484 power_db -110.471492602
2018-09-03 22:54:03.189561 center_freq 915803375.0 freq 915770310.484 power_db -109.893063883
2018-09-03 22:54:03.189624 center_freq 915803375.0 freq 915776560.484 power_db -109.248013842
2018-09-03 22:54:03.189691 center_freq 915803375.0 freq 915782810.484 power_db -108.143414819
2018-09-03 22:54:03.189753 center_freq 915803375.0 freq 915789060.484 power_db -104.646342347
2018-09-03 22:54:03.189819 center_freq 915803375.0 freq 915795310.484 power_db -101.555116799
2018-09-03 22:54:03.189909 center_freq 915803375.0 freq 915801560.484 power_db -100.115011829
2018-09-03 22:54:03.189978 center_freq 915803375.0 freq 915807810.484 power_db -102.716766329
2018-09-03 22:54:03.190049 center_freq 915803375.0 freq 915814060.484 power_db -105.990939233
2018-09-03 22:54:03.190113 center_freq 915803375.0 freq 915820310.484 power_db -106.794641521
2018-09-03 22:54:03.190181 center_freq 915803375.0 freq 915826560.484 power_db -107.822341909
2018-09-03 22:54:03.190244 center_freq 915803375.0 freq 915832810.484 power_db -110.342022728
2018-09-03 22:54:03.190310 center_freq 915803375.0 freq 915839060.484 power_db -109.87802984
2018-09-03 22:54:03.190372 center_freq 915803375.0 freq 915845310.484 power_db -111.470284772
2018-09-03 22:54:03.190438 center_freq 915803375.0 freq 915851560.484 power_db -112.329751365
2018-09-03 22:54:03.190500 center_freq 915803375.0 freq 915857810.484 power_db -112.579198927
2018-09-03 22:54:03.190568 center_freq 915803375.0 freq 915864060.484 power_db -112.518000887
2018-09-03 22:54:03.190637 center_freq 915803375.0 freq 915870310.484 power_db -112.318967971
2018-09-03 22:54:03.190699 center_freq 915803375.0 freq 915876560.484 power_db -112.325987222
2018-09-03 22:54:03.190765 center_freq 915803375.0 freq 915882810.484 power_db -113.011091893
2018-09-03 22:54:03.190827 center_freq 915803375.0 freq 915889060.484 power_db -112.106458423
2018-09-03 22:54:03.190893 center_freq 915803375.0 freq 915895310.484 power_db -113.686412891
2018-09-03 22:54:03.190954 center_freq 915803375.0 freq 915901560.484 power_db -113.216423603
2018-09-03 22:54:03.191021 center_freq 915803375.0 freq 915907810.484 power_db -112.381949117
2018-09-03 22:54:03.191082 center_freq 915803375.0 freq 915914060.484 power_db -114.345765956
2018-09-03 22:54:03.191148 center_freq 915803375.0 freq 915920310.484 power_db -114.857088259
2018-09-03 22:54:03.191210 center_freq 915803375.0 freq 915926560.484 power_db -114.944507815
2018-09-03 22:54:03.191275 center_freq 915803375.0 freq 915932810.484 power_db -116.04354045
2018-09-03 22:54:03.191337 center_freq 915803375.0 freq 915939060.484 power_db -116.156820679
2018-09-03 22:54:03.191403 center_freq 915803375.0 freq 915945310.484 power_db -116.31328134
2018-09-03 22:54:03.191464 center_freq 915803375.0 freq 915951560.484 power_db -116.117493039
2018-09-03 22:54:03.191530 center_freq 915803375.0 freq 915957810.484 power_db -117.404502288
2018-09-03 22:54:03.191591 center_freq 915803375.0 freq 915964060.484 power_db -118.260599639
2018-09-03 22:54:03.191656 center_freq 915803375.0 freq 915970310.484 power_db -117.878493375
2018-09-03 22:54:03.191717 center_freq 915803375.0 freq 915976560.484 power_db -118.72550917
2018-09-03 22:54:03.191783 center_freq 915803375.0 freq 915982810.484 power_db -118.739291043
2018-09-03 22:54:03.191844 center_freq 915803375.0 freq 915989060.484 power_db -118.479559941
2018-09-03 22:54:03.686571 center_freq 915803375.0 freq 915607810.484 power_db -119.21375762
2018-09-03 22:54:03.686728 center_freq 915803375.0 freq 915614060.484 power_db -119.509043263
2018-09-03 22:54:03.686795 center_freq 915803375.0 freq 915620310.484 power_db -118.062343378
2018-09-03 22:54:03.686859 center_freq 915803375.0 freq 915626560.484 power_db -118.538946893
2018-09-03 22:54:03.686921 center_freq 915803375.0 freq 915632810.484 power_db -118.371781407
2018-09-03 22:54:03.686982 center_freq 915803375.0 freq 915639060.484 power_db -117.495723547
2018-09-03 22:54:03.687044 center_freq 915803375.0 freq 915645310.484 power_db -116.010140458
2018-09-03 22:54:03.687217 center_freq 915803375.0 freq 915651560.484 power_db -115.965904366
2018-09-03 22:54:03.687281 center_freq 915803375.0 freq 915657810.484 power_db -115.038735704
2018-09-03 22:54:03.687342 center_freq 915803375.0 freq 915664060.484 power_db -116.835276208
2018-09-03 22:54:03.687404 center_freq 915803375.0 freq 915670310.484 power_db -114.859284177
2018-09-03 22:54:03.687465 center_freq 915803375.0 freq 915676560.484 power_db -115.525578158
2018-09-03 22:54:03.687527 center_freq 915803375.0 freq 915682810.484 power_db -113.888350818
2018-09-03 22:54:03.687587 center_freq 915803375.0 freq 915689060.484 power_db -113.635736843
2018-09-03 22:54:03.687648 center_freq 915803375.0 freq 915695310.484 power_db -114.359266751
2018-09-03 22:54:03.687709 center_freq 915803375.0 freq 915701560.484 power_db -113.899768602
2018-09-03 22:54:03.687771 center_freq 915803375.0 freq 915707810.484 power_db -113.003352261
2018-09-03 22:54:03.687831 center_freq 915803375.0 freq 915714060.484 power_db -112.132941624
2018-09-03 22:54:03.687894 center_freq 915803375.0 freq 915720310.484 power_db -112.791612978
2018-09-03 22:54:03.687955 center_freq 915803375.0 freq 915726560.484 power_db -112.576045661
2018-09-03 22:54:03.688016 center_freq 915803375.0 freq 915732810.484 power_db -111.959233737
2018-09-03 22:54:03.688077 center_freq 915803375.0 freq 915739060.484 power_db -111.275535839
2018-09-03 22:54:03.688138 center_freq 915803375.0 freq 915745310.484 power_db -111.198249407
2018-09-03 22:54:03.688199 center_freq 915803375.0 freq 915751560.484 power_db -111.111658216
2018-09-03 22:54:03.688260 center_freq 915803375.0 freq 915757810.484 power_db -111.96893012
2018-09-03 22:54:03.688322 center_freq 915803375.0 freq 915764060.484 power_db -111.739913251
2018-09-03 22:54:03.688383 center_freq 915803375.0 freq 915770310.484 power_db -111.033425176
2018-09-03 22:54:03.688443 center_freq 915803375.0 freq 915776560.484 power_db -109.469511572
2018-09-03 22:54:03.688504 center_freq 915803375.0 freq 915782810.484 power_db -109.373294053
2018-09-03 22:54:03.688565 center_freq 915803375.0 freq 915789060.484 power_db -107.35105266
2018-09-03 22:54:03.688626 center_freq 915803375.0 freq 915795310.484 power_db -101.418787682
2018-09-03 22:54:03.688687 center_freq 915803375.0 freq 915801560.484 power_db -99.0171416881
2018-09-03 22:54:03.688747 center_freq 915803375.0 freq 915807810.484 power_db -102.398112408
2018-09-03 22:54:03.688809 center_freq 915803375.0 freq 915814060.484 power_db -106.504287363
2018-09-03 22:54:03.688869 center_freq 915803375.0 freq 915820310.484 power_db -108.174716177
2018-09-03 22:54:03.689004 center_freq 915803375.0 freq 915826560.484 power_db -110.200014992
2018-09-03 22:54:03.689068 center_freq 915803375.0 freq 915832810.484 power_db -109.967559679
2018-09-03 22:54:03.689130 center_freq 915803375.0 freq 915839060.484 power_db -110.226462911
2018-09-03 22:54:03.689191 center_freq 915803375.0 freq 915845310.484 power_db -111.303473736
2018-09-03 22:54:03.689253 center_freq 915803375.0 freq 915851560.484 power_db -111.867373606
2018-09-03 22:54:03.689314 center_freq 915803375.0 freq 915857810.484 power_db -111.451347026
2018-09-03 22:54:03.689375 center_freq 915803375.0 freq 915864060.484 power_db -111.765151477
2018-09-03 22:54:03.689435 center_freq 915803375.0 freq 915870310.484 power_db -111.771164053
2018-09-03 22:54:03.689496 center_freq 915803375.0 freq 915876560.484 power_db -112.894133904
2018-09-03 22:54:03.689557 center_freq 915803375.0 freq 915882810.484 power_db -112.57490912
2018-09-03 22:54:03.689618 center_freq 915803375.0 freq 915889060.484 power_db -112.286660578
2018-09-03 22:54:03.689678 center_freq 915803375.0 freq 915895310.484 power_db -112.814097239
2018-09-03 22:54:03.689738 center_freq 915803375.0 freq 915901560.484 power_db -114.37701141
2018-09-03 22:54:03.689800 center_freq 915803375.0 freq 915907810.484 power_db -115.096125151
2018-09-03 22:54:03.689861 center_freq 915803375.0 freq 915914060.484 power_db -115.104357882
2018-09-03 22:54:03.689921 center_freq 915803375.0 freq 915920310.484 power_db -114.45845304
2018-09-03 22:54:03.690022 center_freq 915803375.0 freq 915926560.484 power_db -114.759136788
2018-09-03 22:54:03.690084 center_freq 915803375.0 freq 915932810.484 power_db -116.24345472
2018-09-03 22:54:03.690145 center_freq 915803375.0 freq 915939060.484 power_db -115.474614906
2018-09-03 22:54:03.690206 center_freq 915803375.0 freq 915945310.484 power_db -115.30491574
2018-09-03 22:54:03.690267 center_freq 915803375.0 freq 915951560.484 power_db -117.18290581
2018-09-03 22:54:03.690328 center_freq 915803375.0 freq 915957810.484 power_db -117.621281866
2018-09-03 22:54:03.690388 center_freq 915803375.0 freq 915964060.484 power_db -117.185735101
2018-09-03 22:54:03.690448 center_freq 915803375.0 freq 915970310.484 power_db -116.620683972
2018-09-03 22:54:03.690509 center_freq 915803375.0 freq 915976560.484 power_db -115.803892025
2018-09-03 22:54:03.690570 center_freq 915803375.0 freq 915982810.484 power_db -117.840454018
2018-09-03 22:54:03.690631 center_freq 915803375.0 freq 915989060.484 power_db -119.643966596
2018-09-03 22:54:04.189372 center_freq 915803375.0 freq 915607810.484 power_db -118.613582782
2018-09-03 22:54:04.189529 center_freq 915803375.0 freq 915614060.484 power_db -119.627370072
2018-09-03 22:54:04.189595 center_freq 915803375.0 freq 915620310.484 power_db -119.308248205
2018-09-03 22:54:04.189658 center_freq 915803375.0 freq 915626560.484 power_db -118.472465295
2018-09-03 22:54:04.189720 center_freq 915803375.0 freq 915632810.484 power_db -118.285966721
2018-09-03 22:54:04.189782 center_freq 915803375.0 freq 915639060.484 power_db -117.173726816
2018-09-03 22:54:04.189844 center_freq 915803375.0 freq 915645310.484 power_db -116.95766622
2018-09-03 22:54:04.189906 center_freq 915803375.0 freq 915651560.484 power_db -117.141709904
2018-09-03 22:54:04.189967 center_freq 915803375.0 freq 915657810.484 power_db -116.73633828
2018-09-03 22:54:04.190029 center_freq 915803375.0 freq 915664060.484 power_db -115.571261807
2018-09-03 22:54:04.190090 center_freq 915803375.0 freq 915670310.484 power_db -115.104299318
2018-09-03 22:54:04.190152 center_freq 915803375.0 freq 915676560.484 power_db -115.460762128
2018-09-03 22:54:04.190213 center_freq 915803375.0 freq 915682810.484 power_db -114.562489952
2018-09-03 22:54:04.190275 center_freq 915803375.0 freq 915689060.484 power_db -114.201886655
2018-09-03 22:54:04.190336 center_freq 915803375.0 freq 915695310.484 power_db -113.883122594
2018-09-03 22:54:04.190397 center_freq 915803375.0 freq 915701560.484 power_db -113.279874966
2018-09-03 22:54:04.190458 center_freq 915803375.0 freq 915707810.484 power_db -114.199325362
2018-09-03 22:54:04.190519 center_freq 915803375.0 freq 915714060.484 power_db -113.316402871
2018-09-03 22:54:04.190581 center_freq 915803375.0 freq 915720310.484 power_db -113.249672847
2018-09-03 22:54:04.190641 center_freq 915803375.0 freq 915726560.484 power_db -113.338871208
2018-09-03 22:54:04.190702 center_freq 915803375.0 freq 915732810.484 power_db -111.764543956
2018-09-03 22:54:04.190763 center_freq 915803375.0 freq 915739060.484 power_db -111.340898798
2018-09-03 22:54:04.190825 center_freq 915803375.0 freq 915745310.484 power_db -110.435665879
2018-09-03 22:54:04.190886 center_freq 915803375.0 freq 915751560.484 power_db -110.32750038
2018-09-03 22:54:04.190947 center_freq 915803375.0 freq 915757810.484 power_db -111.13586707
2018-09-03 22:54:04.191008 center_freq 915803375.0 freq 915764060.484 power_db -110.657734367
2018-09-03 22:54:04.191069 center_freq 915803375.0 freq 915770310.484 power_db -108.995403558
2018-09-03 22:54:04.191130 center_freq 915803375.0 freq 915776560.484 power_db -108.946988572
2018-09-03 22:54:04.191191 center_freq 915803375.0 freq 915782810.484 power_db -108.869552234
2018-09-03 22:54:04.191252 center_freq 915803375.0 freq 915789060.484 power_db -106.719780487
2018-09-03 22:54:04.191314 center_freq 915803375.0 freq 915795310.484 power_db -103.6712415
2018-09-03 22:54:04.191374 center_freq 915803375.0 freq 915801560.484 power_db -99.9601194415
2018-09-03 22:54:04.191436 center_freq 915803375.0 freq 915807810.484 power_db -102.370772414
2018-09-03 22:54:04.191607 center_freq 915803375.0 freq 915814060.484 power_db -105.126980548
2018-09-03 22:54:04.191670 center_freq 915803375.0 freq 915820310.484 power_db -108.353663387
2018-09-03 22:54:04.191731 center_freq 915803375.0 freq 915826560.484 power_db -109.784903928
2018-09-03 22:54:04.191792 center_freq 915803375.0 freq 915832810.484 power_db -108.34691669
2018-09-03 22:54:04.191854 center_freq 915803375.0 freq 915839060.484 power_db -109.203517297
2018-09-03 22:54:04.191916 center_freq 915803375.0 freq 915845310.484 power_db -109.721218116
2018-09-03 22:54:04.191978 center_freq 915803375.0 freq 915851560.484 power_db -110.855806796
2018-09-03 22:54:04.192130 center_freq 915803375.0 freq 915857810.484 power_db -111.672598042
2018-09-03 22:54:04.192251 center_freq 915803375.0 freq 915864060.484 power_db -111.43777431
2018-09-03 22:54:04.192314 center_freq 915803375.0 freq 915870310.484 power_db -111.320730992
2018-09-03 22:54:04.192376 center_freq 915803375.0 freq 915876560.484 power_db -111.354343605
2018-09-03 22:54:04.192437 center_freq 915803375.0 freq 915882810.484 power_db -112.913647663
2018-09-03 22:54:04.192500 center_freq 915803375.0 freq 915889060.484 power_db -112.971967278
2018-09-03 22:54:04.192562 center_freq 915803375.0 freq 915895310.484 power_db -113.376456575
2018-09-03 22:54:04.192624 center_freq 915803375.0 freq 915901560.484 power_db -115.11982906
2018-09-03 22:54:04.192685 center_freq 915803375.0 freq 915907810.484 power_db -114.93076284
2018-09-03 22:54:04.192746 center_freq 915803375.0 freq 915914060.484 power_db -114.958444743
2018-09-03 22:54:04.192807 center_freq 915803375.0 freq 915920310.484 power_db -114.180801653
2018-09-03 22:54:04.192868 center_freq 915803375.0 freq 915926560.484 power_db -114.994184669
2018-09-03 22:54:04.192929 center_freq 915803375.0 freq 915932810.484 power_db -114.95950675
2018-09-03 22:54:04.192990 center_freq 915803375.0 freq 915939060.484 power_db -115.51478517
2018-09-03 22:54:04.193051 center_freq 915803375.0 freq 915945310.484 power_db -115.761557816
2018-09-03 22:54:04.193112 center_freq 915803375.0 freq 915951560.484 power_db -116.411666686
2018-09-03 22:54:04.193174 center_freq 915803375.0 freq 915957810.484 power_db -117.02297669
2018-09-03 22:54:04.193236 center_freq 915803375.0 freq 915964060.484 power_db -117.956785396
2018-09-03 22:54:04.193299 center_freq 915803375.0 freq 915970310.484 power_db -118.290831495
2018-09-03 22:54:04.193360 center_freq 915803375.0 freq 915976560.484 power_db -117.447119589
2018-09-03 22:54:04.193422 center_freq 915803375.0 freq 915982810.484 power_db -119.211591844
2018-09-03 22:54:04.193483 center_freq 915803375.0 freq 915989060.484 power_db -117.17713589
2018-09-03 22:54:04.688355 center_freq 915803375.0 freq 915607810.484 power_db -118.645687923
2018-09-03 22:54:04.688516 center_freq 915803375.0 freq 915614060.484 power_db -118.568416201
2018-09-03 22:54:04.688587 center_freq 915803375.0 freq 915620310.484 power_db -118.882216381
2018-09-03 22:54:04.688650 center_freq 915803375.0 freq 915626560.484 power_db -119.031630955
2018-09-03 22:54:04.688718 center_freq 915803375.0 freq 915632810.484 power_db -116.889376393
2018-09-03 22:54:04.688780 center_freq 915803375.0 freq 915639060.484 power_db -117.333662527
2018-09-03 22:54:04.688847 center_freq 915803375.0 freq 915645310.484 power_db -117.112439796
2018-09-03 22:54:04.688909 center_freq 915803375.0 freq 915651560.484 power_db -117.107974086
2018-09-03 22:54:04.688981 center_freq 915803375.0 freq 915657810.484 power_db -116.479008514
2018-09-03 22:54:04.689043 center_freq 915803375.0 freq 915664060.484 power_db -115.935117573
2018-09-03 22:54:04.689116 center_freq 915803375.0 freq 915670310.484 power_db -115.594856787
2018-09-03 22:54:04.689177 center_freq 915803375.0 freq 915676560.484 power_db -113.756119149
2018-09-03 22:54:04.689247 center_freq 915803375.0 freq 915682810.484 power_db -113.807636368
2018-09-03 22:54:04.689308 center_freq 915803375.0 freq 915689060.484 power_db -114.832978216
2018-09-03 22:54:04.689501 center_freq 915803375.0 freq 915695310.484 power_db -114.030922972
2018-09-03 22:54:04.689564 center_freq 915803375.0 freq 915701560.484 power_db -114.099474417
2018-09-03 22:54:04.689639 center_freq 915803375.0 freq 915707810.484 power_db -114.159895806
2018-09-03 22:54:04.689701 center_freq 915803375.0 freq 915714060.484 power_db -113.557059178
2018-09-03 22:54:04.689768 center_freq 915803375.0 freq 915720310.484 power_db -113.687287513
2018-09-03 22:54:04.689834 center_freq 915803375.0 freq 915726560.484 power_db -112.025200119
2018-09-03 22:54:04.689895 center_freq 915803375.0 freq 915732810.484 power_db -110.528784032
2018-09-03 22:54:04.689961 center_freq 915803375.0 freq 915739060.484 power_db -111.536283481
2018-09-03 22:54:04.690022 center_freq 915803375.0 freq 915745310.484 power_db -110.487599048
2018-09-03 22:54:04.690088 center_freq 915803375.0 freq 915751560.484 power_db -111.512731085
2018-09-03 22:54:04.690149 center_freq 915803375.0 freq 915757810.484 power_db -110.636688936
2018-09-03 22:54:04.690216 center_freq 915803375.0 freq 915764060.484 power_db -109.363067217
2018-09-03 22:54:04.690276 center_freq 915803375.0 freq 915770310.484 power_db -108.474111508
2018-09-03 22:54:04.690342 center_freq 915803375.0 freq 915776560.484 power_db -109.15244936
2018-09-03 22:54:04.690403 center_freq 915803375.0 freq 915782810.484 power_db -108.672670969
2018-09-03 22:54:04.690469 center_freq 915803375.0 freq 915789060.484 power_db -106.291737762
2018-09-03 22:54:04.690530 center_freq 915803375.0 freq 915795310.484 power_db -103.08142918
2018-09-03 22:54:04.690595 center_freq 915803375.0 freq 915801560.484 power_db -100.716399697
2018-09-03 22:54:04.690657 center_freq 915803375.0 freq 915807810.484 power_db -102.975361135
2018-09-03 22:54:04.690722 center_freq 915803375.0 freq 915814060.484 power_db -107.617493424
2018-09-03 22:54:04.690784 center_freq 915803375.0 freq 915820310.484 power_db -108.633346686
2018-09-03 22:54:04.691111 center_freq 915803375.0 freq 915826560.484 power_db -109.578621858
2018-09-03 22:54:04.691195 center_freq 915803375.0 freq 915832810.484 power_db -109.322279523
2018-09-03 22:54:04.691262 center_freq 915803375.0 freq 915839060.484 power_db -110.231577579
2018-09-03 22:54:04.691325 center_freq 915803375.0 freq 915845310.484 power_db -109.877124741
2018-09-03 22:54:04.691392 center_freq 915803375.0 freq 915851560.484 power_db -110.001769883
2018-09-03 22:54:04.691460 center_freq 915803375.0 freq 915857810.484 power_db -111.891395128
2018-09-03 22:54:04.691523 center_freq 915803375.0 freq 915864060.484 power_db -112.501900666
2018-09-03 22:54:04.691589 center_freq 915803375.0 freq 915870310.484 power_db -112.960400163
2018-09-03 22:54:04.691651 center_freq 915803375.0 freq 915876560.484 power_db -112.918851363
2018-09-03 22:54:04.691716 center_freq 915803375.0 freq 915882810.484 power_db -112.589996726
2018-09-03 22:54:04.691778 center_freq 915803375.0 freq 915889060.484 power_db -113.496797615
2018-09-03 22:54:04.691844 center_freq 915803375.0 freq 915895310.484 power_db -113.218734179
2018-09-03 22:54:04.691906 center_freq 915803375.0 freq 915901560.484 power_db -114.581394174
2018-09-03 22:54:04.691971 center_freq 915803375.0 freq 915907810.484 power_db -114.770398239
