linux; GNU C++ version 5.3.1 20151219; Boost_105800; UHD_003.009.002-0-unknown

-- Detected Device: B210
-- Operating over USB 2.
-- Initialize CODEC control...
-- Initialize Radio control...
-- Performing register loopback test... pass
-- Performing register loopback test... pass
-- Performing CODEC loopback test... pass
-- Performing CODEC loopback test... pass
-- Asking for clock rate 16.000000 MHz... 
-- Actually got clock rate 16.000000 MHz.
-- Performing timer loopback test... pass
-- Performing timer loopback test... pass
-- Setting master clock rate selection to 'automatic'.
Using Volk machine: generic_orc
gain = 38.0
2018-09-03 22:57:35.867138 center_freq 915803375.0 freq 915657810.484 power_db -115.907132303
2018-09-03 22:57:35.867205 center_freq 915803375.0 freq 915664060.484 power_db -116.073826767
2018-09-03 22:57:35.867266 center_freq 915803375.0 freq 915670310.484 power_db -115.210151839
2018-09-03 22:57:35.867330 center_freq 915803375.0 freq 915676560.484 power_db -115.449901335
2018-09-03 22:57:35.867391 center_freq 915803375.0 freq 915682810.484 power_db -115.333011619
2018-09-03 22:57:35.867455 center_freq 915803375.0 freq 915689060.484 power_db -113.96049603
2018-09-03 22:57:35.867516 center_freq 915803375.0 freq 915695310.484 power_db -114.070534289
2018-09-03 22:57:35.867580 center_freq 915803375.0 freq 915701560.484 power_db -113.444683423
2018-09-03 22:57:35.867641 center_freq 915803375.0 freq 915707810.484 power_db -113.123698388
2018-09-03 22:57:35.867706 center_freq 915803375.0 freq 915714060.484 power_db -113.316320755
2018-09-03 22:57:35.867767 center_freq 915803375.0 freq 915720310.484 power_db -111.959456935
2018-09-03 22:57:35.867832 center_freq 915803375.0 freq 915726560.484 power_db -111.577562426
2018-09-03 22:57:35.867892 center_freq 915803375.0 freq 915732810.484 power_db -112.355437127
2018-09-03 22:57:35.867956 center_freq 915803375.0 freq 915739060.484 power_db -112.304715228
2018-09-03 22:57:35.868016 center_freq 915803375.0 freq 915745310.484 power_db -112.110330859
2018-09-03 22:57:35.868080 center_freq 915803375.0 freq 915751560.484 power_db -110.639675318
2018-09-03 22:57:35.868140 center_freq 915803375.0 freq 915757810.484 power_db -110.385502468
2018-09-03 22:57:35.868206 center_freq 915803375.0 freq 915764060.484 power_db -109.796693419
2018-09-03 22:57:35.868266 center_freq 915803375.0 freq 915770310.484 power_db -109.288502398
2018-09-03 22:57:35.868331 center_freq 915803375.0 freq 915776560.484 power_db -108.455801284
2018-09-03 22:57:35.868391 center_freq 915803375.0 freq 915782810.484 power_db -108.338064199
